datetimeEpoch,temp,feelslike,humidity,dew,precip,windspeed,visibility,cloudcover,conditions,date,hr,datetime
1294848000,33.6,23.2,50.92,17.3,0,16.1,9.9,50,Partially cloudy,20110112,11,2011011211
1294851600,33.7,21.2,47.69,16,0,24.2,9.9,52.8,Partially cloudy,20110112,12,2011011212
1294855200,35,25.2,45.41,16,0,15.5,9.9,89.7,Partially cloudy,20110112,13,2011011213
1294858800,33.8,23.9,47.68,16,0,14.7,9.9,87.5,Partially cloudy,20110112,14,2011011214
1294862400,33.8,23,47.52,15.9,0,17.6,9.9,90.1,Overcast,20110112,15,2011011215
1294866000,34.9,25.4,44.6,15.5,0,14.8,9.9,89.7,Partially cloudy,20110112,16,2011011216
1294869600,33.7,23.5,46.66,15.4,0,15.7,9.9,89.7,Partially cloudy,20110112,17,2011011217
1294873200,33.3,21.3,48.27,15.8,0,21.2,9.9,89.7,Partially cloudy,20110112,18,2011011218
1294876800,31.8,20.4,47.57,14.1,0,17.8,9.9,89.7,Partially cloudy,20110113,19,2011011319
1294880400,30.3,19.7,50.1,13.9,0,14.4,9.9,82.9,Partially cloudy,20110113,20,2011011320
1294884000,30.3,19.8,53.43,15.4,0,13.9,9.9,49.8,Partially cloudy,20110113,21,2011011321
1294887600,29.9,17.8,55.21,15.7,0,18,9.9,83.9,Partially cloudy,20110113,22,2011011322
1294891200,28.5,16.8,61.91,17.1,0,15.7,9.9,83.9,Partially cloudy,20110113,23,2011011323
1294894800,28.5,18.3,57.65,15.4,0,12.1,9.9,46.6,Partially cloudy,20110113,0,201101130
1294898400,28.5,18.5,50.96,12.6,0,11.7,9.9,46.6,Partially cloudy,20110113,1,201101131
1294902000,28.5,17.1,50.74,12.5,0,14.9,9.9,81.3,Partially cloudy,20110113,2,201101132
1294905600,28.1,16.9,51.6,12.5,0,14.2,9.9,24.4,Partially cloudy,20110113,3,201101133
1294909200,28,18.3,51.68,12.5,0,10.9,9.9,24.4,Partially cloudy,20110113,4,201101134
1294912800,28,17.1,51.71,12.5,0,13.5,9.9,24.4,Partially cloudy,20110113,5,201101135
1294916400,26.5,19.1,54.08,12.1,0,6.7,9.9,44.6,Partially cloudy,20110113,6,201101136
1294920000,26.5,19.4,54.11,12.2,0,6.4,9.9,44.6,Partially cloudy,20110113,7,201101137
1294923600,27.9,19.5,51.96,12.6,0,8.6,9.9,79.3,Partially cloudy,20110113,8,201101138
1294927200,28.5,17.6,50.9,12.6,0,13.6,9.9,37.4,Partially cloudy,20110113,9,201101139
1294930800,30.3,19.3,50.38,14,0,15.3,9.9,89.1,Partially cloudy,20110113,10,2011011310
1294934400,33.2,22.1,44.9,14.1,0,18.1,9.9,89.1,Partially cloudy,20110113,11,2011011311
1294938000,33.7,23,43.94,14.1,0,17.2,9.9,79.3,Partially cloudy,20110113,12,2011011312
1294941600,35,24.4,41.81,14.1,0,18.1,9.9,44.6,Partially cloudy,20110113,13,2011011313
1294945200,35.4,25.5,41.05,14,0,16.3,9.9,44.6,Partially cloudy,20110113,14,2011011314
1294948800,36.9,28.5,38.7,14.1,0,13.1,9.9,24.4,Partially cloudy,20110113,15,2011011315
1294952400,36.9,27.9,38.67,14,0,14.9,9.9,44.6,Partially cloudy,20110113,16,2011011316
1294956000,33.7,25.1,41.02,12.5,0,11.7,9.9,44.6,Partially cloudy,20110113,17,2011011317
1294959600,33.2,23.5,41.95,12.5,0,13.8,9.9,0,Clear,20110113,18,2011011318
1294963200,30.4,21.4,46.85,12.5,0,10.6,9.9,0,Clear,20110114,19,2011011419
1294966800,29.8,21.1,47.1,12.1,0,9.8,9.9,0,Clear,20110114,20,2011011420
1294970400,28.5,18,46.93,10.8,0,12.8,9.9,0,Clear,20110114,21,2011011421
1294974000,28,17,47.83,10.7,0,13.7,9.9,0,Clear,20110114,22,2011011422
1294977600,26.5,18.1,50.75,10.7,0,8.2,9.9,0,Clear,20110114,23,2011011423
1294981200,26,17.4,51.88,10.7,0,8.2,9.9,24.4,Partially cloudy,20110114,0,201101140
1294984800,24.8,17,54.57,10.7,0,6.8,9.9,83.7,Partially cloudy,20110114,1,201101141
1294988400,24.8,17.7,53.62,10.3,0,5.9,9.9,83.7,Partially cloudy,20110114,2,201101142
1294992000,24.7,18.8,53.85,10.3,0,4.7,9.9,83.7,Partially cloudy,20110114,3,201101143
1294995600,24.6,17.7,54.01,10.3,0,5.7,9.9,84.2,Partially cloudy,20110114,4,201101144
1294999200,24.6,20.3,55.14,10.7,0,3.4,9.9,47.1,Partially cloudy,20110114,5,201101145
1295002800,24.6,24.6,55.06,10.7,0,0.2,9.9,51,Partially cloudy,20110114,6,201101146
1295006400,24.6,15.2,67.31,15.3,0,8.8,9.9,85.6,Partially cloudy,20110114,7,201101147
1295010000,26,22,69.93,17.5,0,3.3,9.9,89.4,Partially cloudy,20110114,8,201101148
1295013600,28.5,22.2,69.05,19.6,0,5.7,9.9,89.1,Partially cloudy,20110114,9,201101149
1295017200,31.8,24.4,56.04,17.9,0,8.3,9.9,25.4,Partially cloudy,20110114,10,2011011410
1295020800,33.3,23.7,47.69,15.5,0,13.8,9.9,46.4,Partially cloudy,20110114,11,2011011411
1295024400,33,24.7,45.44,14.2,0,10.5,9.9,90.4,Overcast,20110114,12,2011011412
1295028000,35,25.2,39.27,12.7,0,15.6,9.9,54.2,Partially cloudy,20110114,13,2011011413
1295031600,35.4,27.2,41.12,14,0,11.5,9.9,54.2,Partially cloudy,20110114,14,2011011414
1295035200,36.8,31.4,38.89,14.1,0,6.9,9.9,50,Partially cloudy,20110114,15,2011011415
1295038800,35.5,31.1,40.96,14.1,0,5.1,9.9,49.2,Partially cloudy,20110114,16,2011011416
1295042400,34.9,29.3,42.03,14.1,0,6.5,9.9,44.6,Partially cloudy,20110114,17,2011011417
1295046000,32.7,32.7,48.57,15.4,0,0.2,9.9,47.6,Partially cloudy,20110114,18,2011011418
1295049600,29.8,29.8,59.6,17.4,0,3,9.9,82.5,Partially cloudy,20110115,19,2011011519
1295053200,31.2,31.2,60.73,19.2,0,0,9.9,88.9,Partially cloudy,20110115,20,2011011520
1295056800,29.5,29.5,69.83,20.9,0,0,9.9,88.3,Partially cloudy,20110115,21,2011011521
1295060400,29.6,29.6,69.77,20.9,0,0,9.9,99.2,Overcast,20110115,22,2011011522
1295064000,31.3,31.3,56.88,17.8,0,0,9.9,100,Overcast,20110115,23,2011011523
1295067600,31.3,31.3,56.5,17.6,0,0,9.9,89.3,Partially cloudy,20110115,0,201101150
1295071200,29.4,29.4,60.04,17.3,0,3,9.9,99.2,Overcast,20110115,1,201101151
1295074800,29.4,26.1,60.48,17.5,0,3.2,9.9,100,Overcast,20110115,2,201101152
1295078400,29.5,29.5,60.39,17.5,0,0,9.9,100,Overcast,20110115,3,201101153
1295082000,29.5,29.5,60.19,17.4,0,0,9.9,90.9,Overcast,20110115,4,201101154
1295085600,29.4,29.4,61.62,17.9,0,0,9.9,81.1,Partially cloudy,20110115,5,201101155
1295089200,28.2,23.5,64.82,17.9,0,4.2,9.9,88.9,Partially cloudy,20110115,6,201101156
1295092800,28.1,28.1,64.99,17.8,0,0,9.9,87.5,Partially cloudy,20110115,7,201101157
1295096400,27.5,21.2,66.5,17.8,0,5.6,9.9,79.3,Partially cloudy,20110115,8,201101158
1295100000,29.9,24,64.4,19.3,0,5.7,9.9,84.7,Partially cloudy,20110115,9,201101159
1295103600,32,25.7,59.7,19.6,0,6.8,9.9,79.3,Partially cloudy,20110115,10,2011011510
1295107200,34,26.7,54.13,19.2,0,9,9.9,81.1,Partially cloudy,20110115,11,2011011511
1295110800,37.6,31.1,47.54,19.5,0,9.2,9.9,82.3,Partially cloudy,20110115,12,2011011512
1295114400,40.9,33.9,38.87,17.8,0,12.3,9.9,90.1,Overcast,20110115,13,2011011513
1295118000,42.4,36.1,38.9,19.1,0,11.4,9.9,90.1,Overcast,20110115,14,2011011514
1295121600,44.6,40,35.82,19.1,0,8.4,9.9,95.6,Overcast,20110115,15,2011011515
1295125200,46,42,33.94,19.2,0,7.9,9.9,89.1,Partially cloudy,20110115,16,2011011516
1295128800,44.6,38.9,35.92,19.2,0,11.2,9.9,89.1,Partially cloudy,20110115,17,2011011517
1295132400,42.9,37.2,44.21,22.6,0,10.3,9.9,90.1,Overcast,20110115,18,2011011518
1295136000,44.6,39.3,38.67,21,0,10.2,9.9,90.9,Overcast,20110116,19,2011011619
1295139600,42.9,37.6,41.45,21.1,0,9.2,9.9,50,Partially cloudy,20110116,20,2011011620
1295143200,44,39,40.52,21.5,0,8.9,9.9,100,Overcast,20110116,21,2011011621
1295146800,42.9,40.1,42.34,21.5,0,4.7,9.9,100,Overcast,20110116,22,2011011622
1295150400,42.5,36.5,45.55,22.9,0,10.5,9.9,29,Partially cloudy,20110116,23,2011011623
1295154000,39,39,56.2,24.7,0,0.3,9.9,47.6,Partially cloudy,20110116,0,201101160
1295157600,38.2,34,57.77,24.7,0,5.5,9.9,24.4,Partially cloudy,20110116,1,201101161
1295161200,38.7,36.5,55.93,24.3,0,3.3,9.9,24.4,Partially cloudy,20110116,2,201101162
1295164800,35.2,35.2,68.73,26,0,0.5,9.9,79.3,Partially cloudy,20110116,3,201101163
1295168400,38.8,34,55.84,24.4,0,6.5,9.9,81.3,Partially cloudy,20110116,4,201101164
1295172000,39.1,34.1,56.08,24.8,0,6.9,9.9,95.1,Overcast,20110116,5,201101165
1295175600,38.7,30.3,57.2,24.9,0,14.6,9.9,94.1,Overcast,20110116,6,201101166
1295179200,37.2,29,56.37,23.1,0,12.6,9.9,94.1,Overcast,20110116,7,201101167
1295182800,35.6,27.6,55.21,21.1,0,11.3,9.9,84.7,Partially cloudy,20110116,8,201101168
1295186400,35.6,28.1,51.14,19.3,0,10.3,9.9,83.7,Partially cloudy,20110116,9,201101169
1295190000,35.7,27.6,50.92,19.3,0,11.4,9.9,83.7,Partially cloudy,20110116,10,2011011610
1295193600,37.1,29.9,44.06,17.2,0,10.3,9.9,83.7,Partially cloudy,20110116,11,2011011611
1295197200,37.2,29.5,41.59,15.9,0,11.5,9.9,83.7,Partially cloudy,20110116,12,2011011612
1295200800,39.4,31.9,35.33,14.2,0,12.4,9.9,83.7,Partially cloudy,20110116,13,2011011613
1295204400,40.9,34.7,35.2,15.5,0,10.3,9.9,83.7,Partially cloudy,20110116,14,2011011614
1295208000,39,32.2,37.93,15.4,0,10.3,9.9,83.7,Partially cloudy,20110116,15,2011011615
1295211600,37.6,31.1,37.73,14.1,0,8.9,9.9,83.7,Partially cloudy,20110116,16,2011011616
1295215200,35.6,28.1,38.29,12.6,0,10,9.9,83.7,Partially cloudy,20110116,17,2011011617
1295218800,33.6,27.8,41.36,12.6,0,6.5,9.9,84.2,Partially cloudy,20110116,18,2011011618
1295222400,31.8,26.2,47.34,14,0,5.7,9.9,83.7,Partially cloudy,20110117,19,2011011719
1295226000,31.5,25.3,48.04,14.1,0,6.5,9.9,83.7,Partially cloudy,20110117,20,2011011720
1295229600,31.6,25.3,50.94,15.5,0,6.5,9.9,85.7,Partially cloudy,20110117,21,2011011721
1295233200,33.5,28.3,51.31,17.4,0,5.6,9.9,100,Overcast,20110117,22,2011011722
1295236800,33.2,28.8,42.67,12.9,0,4.6,9.9,100,Overcast,20110117,23,2011011723
1295240400,33.2,25.8,47.79,15.5,0,8.8,9.9,100,Overcast,20110117,0,201101170
1295244000,33.3,26.5,44.74,14.1,0,7.8,9.9,100,Overcast,20110117,1,201101171
1295247600,31.9,23.6,43.51,12.2,0,9.9,9.9,100,Overcast,20110117,2,201101172
1295251200,31.8,24.8,43.44,12.1,0,7.7,9.9,100,Overcast,20110117,3,201101173
1295254800,31.8,26.3,44.14,12.5,0,5.7,9.9,100,Overcast,20110117,4,201101174
1295258400,31.8,25.5,43.44,12.1,0,6.7,9.9,100,Overcast,20110117,5,201101175
1295262000,31.8,24.8,44.34,12.5,0,7.8,9.9,100,Overcast,20110117,6,201101176
1295265600,30.4,24.6,50.22,14,0,5.7,9.9,100,Overcast,20110117,7,201101177
1295269200,30.4,22.3,46.96,12.5,0,8.9,9.9,100,Overcast,20110117,8,201101178
1295272800,30.4,22.2,46.96,12.5,0,9,9.9,100,Overcast,20110117,9,201101179
1295276400,30.3,21.7,50.26,14,0,9.8,9.9,100,Overcast,20110117,10,2011011710
1295280000,30.3,23,53.28,15.3,0,7.6,9.9,100,Overcast,20110117,11,2011011711
1295283600,31.8,26.3,47.41,14.1,0,5.7,9.9,100,Overcast,20110117,12,2011011712
1295287200,31.9,26.2,47.35,14.1,0,5.9,9.9,100,Overcast,20110117,13,2011011713
1295290800,31.9,26.9,44.52,12.7,0,5,9.9,100,Overcast,20110117,14,2011011714
1295294400,33.2,27,47.55,15.4,0,6.8,9.9,100,Overcast,20110117,15,2011011715
1295298000,33.2,27,47.86,15.5,0,6.9,9.9,100,Overcast,20110117,16,2011011716
1295301600,33.1,26.4,51.46,17.2,0,7.7,9.9,90.1,Overcast,20110117,17,2011011717
1295305200,31.8,23.6,55.57,17.7,0,9.8,9.9,99.2,Overcast,20110117,18,2011011718
1295308800,31.8,24.7,60.56,19.7,0,7.9,9.9,99,Overcast,20110118,19,2011011819
1295312400,30.4,23.1,73.99,23.1,0,7.6,8.7,100,Overcast,20110118,20,2011011820
1295316000,29.9,20.8,81.73,25,0.01,10.6,5.1,100,"Snow, Overcast",20110118,21,2011011821
1295319600,28.6,19.5,90.89,26.3,0.05,10.1,4,100,"Snow, Overcast",20110118,22,2011011822
1295323200,29.9,21.8,86.59,26.4,0.07,8.9,5,100,"Snow, Overcast",20110118,23,2011011823
1295326800,29.9,21.3,88.01,26.8,0.09,9.8,5.1,100,"Snow, Overcast",20110118,0,201101180
1295330400,30,21.4,88.04,26.9,0.08,9.7,4.2,100,"Snow, Overcast",20110118,1,201101181
1295334000,30.4,22.2,91.9,28.3,0.05,9.2,4.2,100,"Snow, Overcast",20110118,2,201101182
1295337600,31.9,23.5,88.16,28.7,0.04,10.2,6.9,100,"Snow, Overcast",20110118,3,201101183
1295341200,33.2,25.1,88.06,30,0.02,10.2,9.9,100,"Rain, Overcast",20110118,4,201101184
1295344800,33.3,24.9,89.42,30.5,0,10.9,5.7,100,Overcast,20110118,5,201101185
1295348400,33.3,25.6,89.45,30.5,0,9.6,4.2,100,Overcast,20110118,6,201101186
1295352000,33.2,24.8,89.43,30.5,0,10.9,6.3,100,Overcast,20110118,7,201101187
1295355600,30.6,20.4,91.82,28.5,0,13.3,3.2,100,Overcast,20110118,8,201101188
1295359200,30.4,20.8,91.9,28.4,0,12.1,3.3,100,Overcast,20110118,9,201101189
1295362800,31.8,23,88.15,28.7,0,11.1,4.9,100,Overcast,20110118,10,2011011810
1295366400,33.2,23.9,83.7,28.8,0,12.9,6.1,100,Overcast,20110118,11,2011011811
1295370000,33.3,23.9,89.4,30.5,0,13.3,6.1,100,Overcast,20110118,12,2011011812
1295373600,33.7,24.8,87.98,30.6,0,12.3,3.9,100,Overcast,20110118,13,2011011813
1295377200,35.1,28.7,83.64,30.6,0,7.8,6.2,100,Overcast,20110118,14,2011011814
1295380800,35.5,29.9,87.22,32.1,0,6.8,6.1,100,Overcast,20110118,15,2011011815
1295384400,35.5,29.3,87.25,32.1,0,7.6,8,100,Overcast,20110118,16,2011011816
1295388000,35.5,29.3,82.6,30.7,0,7.7,8.6,100,Overcast,20110118,17,2011011817
1295391600,35.1,30.9,83.67,30.6,0,4.7,7,100,Overcast,20110118,18,2011011818
1295395200,35,29.9,83.96,30.6,0,5.9,6.7,100,Overcast,20110119,19,2011011919
1295398800,35,35,88.73,32,0,0.3,6.5,100,Overcast,20110119,20,2011011920
1295402400,35,29.9,88.58,32,0,5.9,3.6,100,Overcast,20110119,21,2011011921
1295406000,35,32.5,93.53,33.4,0,3.2,3.5,96.3,Overcast,20110119,22,2011011922
1295409600,35,35,93.52,33.3,0,0.3,2.3,96.4,Overcast,20110119,23,2011011923
1295413200,35,35,94.99,33.7,0,0,1.5,53.2,Partially cloudy,20110119,0,201101190
1295416800,35.1,35.1,94.75,33.8,0.01,0,0.6,53.2,"Rain, Partially cloudy",20110119,1,201101191
1295420400,35,31.6,95.08,33.8,0,4,1.5,96.4,Overcast,20110119,2,201101192
1295424000,35.2,30.4,94.86,33.9,0.01,5.6,3.1,100,"Rain, Overcast",20110119,3,201101193
1295427600,35.5,35.5,98.44,35.1,0,0.3,4.8,100,Overcast,20110119,4,201101194
1295431200,35.5,33.1,93.71,33.9,0,3.1,4.8,100,Overcast,20110119,5,201101195
1295434800,35.5,33.2,93.57,33.9,0,3.1,3.5,96.3,Overcast,20110119,6,201101196
1295438400,37.1,33.3,92.8,35.2,0,4.7,3.7,100,Overcast,20110119,7,201101197
1295442000,37,33.5,93.06,35.2,0,4.3,3.7,100,Overcast,20110119,8,201101198
1295445600,37.5,33.7,93.17,35.7,0,4.7,4.9,100,Overcast,20110119,9,201101199
1295449200,39.1,35.1,93.86,37.5,0,5.4,5.5,89.3,Partially cloudy,20110119,10,2011011910
1295452800,41.3,39.2,88.97,38.3,0,3.6,6.5,90.1,Overcast,20110119,11,2011011911
1295456400,43.3,41.1,81.11,37.9,0,4,6.6,87.5,Partially cloudy,20110119,12,2011011912
1295460000,51.7,51.7,61.75,39,0,11.3,9.9,90.1,Overcast,20110119,13,2011011913
1295463600,51.4,51.4,58.7,37.4,0,10.3,9.9,89.3,Partially cloudy,20110119,14,2011011914
1295467200,51.3,51.3,55.7,36,0,11.7,9.9,88.3,Partially cloudy,20110119,15,2011011915
1295470800,49.9,44.3,57.36,35.4,0,15.9,9.9,90.1,Overcast,20110119,16,2011011916
1295474400,47.9,42.4,58.41,34,0,13.4,9.9,89.7,Partially cloudy,20110119,17,2011011917
1295478000,46.1,40.7,61.38,33.5,0,11.3,9.9,52.8,Partially cloudy,20110119,18,2011011918
1295481600,44.5,37.2,57.13,30.3,0,16.6,9.9,34,Partially cloudy,20110120,19,2011012019
1295485200,44.1,37.7,50.73,27,0,12.8,9.9,34,Partially cloudy,20110120,20,2011012020
1295488800,44,36.4,49.85,26.4,0,16.9,9.9,27.6,Partially cloudy,20110120,21,2011012021
1295492400,42.3,37.7,54.18,26.9,0,7.5,9.9,55.4,Partially cloudy,20110120,22,2011012022
1295496000,42.2,33.5,54.27,26.8,0,19.1,9.9,51,Partially cloudy,20110120,23,2011012023
1295499600,39.4,30.9,56.33,25.1,0,15.6,9.9,46.4,Partially cloudy,20110120,0,201101200
1295503200,39.3,34.8,55.18,24.5,0,6.2,9.9,88.9,Partially cloudy,20110120,1,201101201
1295506800,39.3,32.7,55.23,24.5,0,10.2,9.9,90.1,Overcast,20110120,2,201101202
1295510400,38.8,33.8,56.21,24.5,0,6.9,9.9,86.5,Partially cloudy,20110120,3,201101203
1295514000,38.6,33.9,57.69,24.9,0,6.2,9.9,88.3,Partially cloudy,20110120,4,201101204
1295517600,37.1,30.5,61.16,24.9,0,9,9.9,85.7,Partially cloudy,20110120,5,201101205
1295521200,36.6,30.2,57.8,23.2,0,8.6,9.9,99.2,Overcast,20110120,6,201101206
1295524800,35.2,28.4,57.6,21.7,0,8.6,9.9,85.7,Partially cloudy,20110120,7,201101207
1295528400,35.3,27.5,57.39,21.8,0,10.7,9.9,86.1,Partially cloudy,20110120,8,201101208
1295532000,37,30.5,52.51,21.3,0,8.8,9.9,96.4,Overcast,20110120,9,201101209
1295535600,38.8,31.2,49.65,21.5,0,12.3,9.9,90.1,Overcast,20110120,10,2011012010
1295539200,40.9,36.4,45.24,21.3,0,6.6,9.9,92.8,Overcast,20110120,11,2011012011
1295542800,42.3,42.3,42.78,21.3,0,0.6,9.9,89.1,Partially cloudy,20110120,12,2011012012
1295546400,41,38.1,45.78,21.7,0,4.5,9.9,97.4,Overcast,20110120,13,2011012013
1295550000,42.9,39.2,45.14,23,0,5.9,9.9,96,Overcast,20110120,14,2011012014
1295553600,44.2,39.7,45.49,24.4,0,7.9,9.9,100,Overcast,20110120,15,2011012015
1295557200,42.8,39.3,48.18,24.6,0,5.7,9.9,100,Overcast,20110120,16,2011012016
1295560800,42,38.7,50.28,24.9,0,5.3,9.9,100,Overcast,20110120,17,2011012017
1295564400,39.3,33.8,56.01,24.9,0,7.9,9.9,99.2,Overcast,20110120,18,2011012018
1295568000,38.7,30.6,57.37,25,0,13.7,9.9,93.5,Overcast,20110121,19,2011012119
1295571600,38.7,31.4,60.31,26.1,0,11.5,9.9,99.2,Overcast,20110121,20,2011012120
1295575200,37.5,30.4,60.11,24.9,0,10.1,9.9,100,Overcast,20110121,21,2011012121
1295578800,37.5,30.1,63.62,26.2,0,10.9,9.9,100,Overcast,20110121,22,2011012122
1295582400,37.5,29.5,65.12,26.8,0,12.4,9.9,100,Overcast,20110121,23,2011012123
1295586000,37.5,30,65.02,26.8,0,11.1,9.9,100,Overcast,20110121,0,201101210
1295589600,37.5,30.5,70.21,28.7,0,10,9.9,100,Overcast,20110121,1,201101211
1295593200,37.6,31.1,74.35,30.2,0,9.1,8.8,100,Overcast,20110121,2,201101212
1295596800,35.1,30,83.36,30.6,0.01,5.9,7.8,100,"Rain, Overcast",20110121,3,201101213
1295600400,35.5,35.5,87.12,32.1,0,0.3,9.9,100,Overcast,20110121,4,201101214
1295604000,36.9,27.4,62,25.1,0,16.7,9.9,33.4,Partially cloudy,20110121,5,201101215
1295607600,35.1,27.1,57,21.4,0,11.1,9.9,24.4,Partially cloudy,20110121,6,201101216
1295611200,33.7,25.1,51.63,17.8,0,11.8,9.9,24.4,Partially cloudy,20110121,7,201101217
1295614800,33.3,23.6,48.63,16,0,14,9.9,24.4,Partially cloudy,20110121,8,201101218
1295618400,33.7,23.9,51.1,17.6,0,14.7,9.9,46.6,Partially cloudy,20110121,9,201101219
1295622000,33.7,22.4,47.27,15.8,0,19.6,9.9,82.3,Partially cloudy,20110121,10,2011012110
1295625600,35,24.1,41.66,14,0,19.2,9.9,83.9,Partially cloudy,20110121,11,2011012111
1295629200,35,22.9,28.13,5.2,0,23.9,9.9,45.6,Partially cloudy,20110121,12,2011012112
1295632800,33.4,20.8,21.86,-1.6,0,24,9.9,48.2,Partially cloudy,20110121,13,2011012113
1295636400,33.2,21.1,25.78,1.8,0,21.5,9.9,24.4,Partially cloudy,20110121,14,2011012114
1295640000,30.3,18.5,26.06,-0.5,0,17.8,9.9,44.6,Partially cloudy,20110121,15,2011012115
1295643600,29.8,18.7,26.5,-0.6,0,15.2,9.9,44.6,Partially cloudy,20110121,16,2011012116
1295647200,28,16.5,28.51,-0.5,0,15.1,9.9,44.6,Partially cloudy,20110121,17,2011012117
1295650800,26.5,16.5,30.86,-0.2,0,10.8,9.9,79.3,Partially cloudy,20110121,18,2011012118
1295654400,26,14.5,31.24,-0.4,0,13.6,9.9,79.3,Partially cloudy,20110122,19,2011012219
1295658000,24.3,11,33.74,-0.3,0,16.7,9.9,24.4,Partially cloudy,20110122,20,2011012220
1295661600,22.9,11.6,38.3,1.2,0,11.5,9.9,88.1,Partially cloudy,20110122,21,2011012221
1295665200,21.5,7.7,40.66,1.2,0,16,9.9,87.6,Partially cloudy,20110122,22,2011012222
1295668800,21,7.8,38.79,-0.3,0,14.2,9.9,87.4,Partially cloudy,20110122,23,2011012223
1295672400,19.6,8,44.09,1.2,0,10.5,9.9,86.4,Partially cloudy,20110122,0,201101220
1295676000,19.6,5.3,41.18,-0.3,0,15.9,9.9,94.6,Overcast,20110122,1,201101221
1295679600,19.2,7.6,41.88,-0.3,0,10.4,9.9,94.1,Overcast,20110122,2,201101222
1295683200,19.2,6.9,41.88,-0.3,0,11.4,9.9,94.1,Overcast,20110122,3,201101223
1295686800,17.6,4.3,48.11,1.3,0,12.6,9.9,94.1,Overcast,20110122,4,201101224
1295690400,17.2,4.7,48.77,1.2,0,11.1,9.9,83.7,Partially cloudy,20110122,5,201101225
1295694000,17.2,6.1,45.56,-0.3,0,9,9.9,94.1,Overcast,20110122,6,201101226
1295697600,17.2,4.6,45.63,-0.3,0,11.1,9.9,83.7,Partially cloudy,20110122,7,201101227
1295701200,17.6,3.9,44.79,-0.3,0,13.5,9.9,84.7,Partially cloudy,20110122,8,201101228
1295704800,19.1,7.5,42,-0.3,0,10.2,9.9,87.4,Partially cloudy,20110122,9,201101229
1295708400,19.6,10.6,41.11,-0.3,0,6.9,9.9,98.1,Overcast,20110122,10,2011012210
1295712000,20.9,13.2,38.77,-0.4,0,5.7,9.9,98.6,Overcast,20110122,11,2011012211
1295715600,21.4,15.2,37.26,-0.8,0,4.5,9.9,97.1,Overcast,20110122,12,2011012212
1295719200,22.9,22.9,35.54,-0.4,0,0.3,9.9,86.6,Partially cloudy,20110122,13,2011012213
1295722800,24.7,18.8,32.39,-0.8,0,4.7,9.9,85.2,Partially cloudy,20110122,14,2011012214
1295726400,26.1,20.3,28.59,-2.1,0,4.9,9.9,83.7,Partially cloudy,20110122,15,2011012215
1295730000,26.5,18.3,28.12,-2.1,0,7.8,9.9,83.7,Partially cloudy,20110122,16,2011012216
1295733600,26.1,26.1,28.63,-2.1,0,0.1,9.9,47.1,Partially cloudy,20110122,17,2011012217
1295737200,22.8,13.9,35.87,-0.3,0,7.7,9.9,25.7,Partially cloudy,20110122,18,2011012218
1295740800,22.3,15.1,37.38,0.1,0,5.5,9.9,0,Clear,20110123,19,2011012319
1295744400,20.8,12.8,45.96,3.3,0,6.2,9.9,0,Clear,20110123,20,2011012320
1295748000,20.6,20.6,43.37,1.8,0,3,9.9,0,Clear,20110123,21,2011012321
1295751600,20.5,20.5,50.94,5.2,0,0,9.9,0,Clear,20110123,22,2011012322
1295755200,19.4,12.8,56.48,6.4,0,4.5,9.9,0,Clear,20110123,23,2011012323
1295758800,18.4,12.2,60.15,6.9,0,4.2,9.9,0,Clear,20110123,0,201101230
1295762400,18.4,11.8,59.1,6.5,0,4.4,9.9,27.3,Partially cloudy,20110123,1,201101231
1295766000,17,8.8,64.08,6.9,0,5.5,9.9,0,Clear,20110123,2,201101232
1295769600,17.1,9.1,62.53,6.5,0,5.4,9.9,44.6,Partially cloudy,20110123,3,201101233
1295773200,18.7,13.8,59.04,6.8,0,3.3,9.9,80.3,Partially cloudy,20110123,4,201101234
1295776800,19.3,12.8,59.16,7.4,0,4.4,9.9,90.9,Overcast,20110123,5,201101235
1295780400,19.5,14.3,58.45,7.3,0,3.5,9.9,91.1,Overcast,20110123,6,201101236
1295784000,22.5,14.2,58.5,10.1,0,6.8,9.9,90.1,Overcast,20110123,7,201101237
1295787600,21.3,12.6,61.63,10.2,0,7,9.9,86.5,Partially cloudy,20110123,8,201101238
1295791200,24.5,12.2,55.27,10.7,0,14.5,9.9,79.3,Partially cloudy,20110123,9,201101239
1295794800,28,16.2,46.86,10.3,0,15.9,9.9,82.9,Partially cloudy,20110123,10,2011012310
1295798400,28.1,19,42.9,8.4,0,9.8,9.9,86.1,Partially cloudy,20110123,11,2011012311
1295802000,30.1,17.8,36.17,6.4,0,19,9.9,83.9,Partially cloudy,20110123,12,2011012312
1295805600,28.5,16.7,33.13,3.1,0,16,9.9,81.3,Partially cloudy,20110123,13,2011012313
1295809200,29.9,19,29.13,1.5,0,14.7,9.9,81.3,Partially cloudy,20110123,14,2011012314
1295812800,30.3,19.3,28.36,1.3,0,15.3,9.9,81.3,Partially cloudy,20110123,15,2011012315
1295816400,29.8,19.2,26.86,-0.3,0,14,9.9,44.6,Partially cloudy,20110123,16,2011012316
1295820000,28.5,16.8,26.19,-2,0,15.6,9.9,44.6,Partially cloudy,20110123,17,2011012317
1295823600,26.5,16.9,30.13,-0.7,0,10.2,9.9,24.4,Partially cloudy,20110123,18,2011012318
1295827200,26.4,16.3,30.29,-0.7,0,10.9,9.9,0,Clear,20110124,19,2011012419
